NAME_PART_1;NAME_PART_2;TEMPLATE_ID;TOURNAMENT_SEASON_ID;TOURNAMENT_STAGE_ID;EVENT_ID;UTIME;DATA;TIME;DATAPT;TIMEPT;DATABR;TIMEBR;STAGE_TYPE;STAGE;STAGE_START_TIME;GAME_TIME;HOME_PARTICIPANT_IDS;HOME_NAME;AWAY_PARTICIPANT_IDS;AWAY_NAME;BETFAIR_MO1FT;BETFAIR_MOXFT;BETFAIR_MO2FT;BETFAIR_MO1HT;BETFAIR_MOXHT;BETFAIR_MO2HT;BETFAIR_HOMEAWAY1FT;BETFAIR_HOMEAWAY2FT;BETFAIR_HOMEAWAY1HT;BETFAIR_HOMEAWAY2HT;BETFAIR_OV05FT;BETFAIR_UN05FT;BETFAIR_OV15FT;BETFAIR_UN15FT;BETFAIR_OV25FT;BETFAIR_UN25FT;BETFAIR_OV35FT;BETFAIR_UN35FT;BETFAIR_OV45FT;BETFAIR_UN45FT;BETFAIR_OV05HT;BETFAIR_UN05HT;BETFAIR_OV15HT;BETFAIR_UN15HT;BETFAIR_OV25HT;BETFAIR_UN25HT;BETFAIR_OV35HT;BETFAIR_UN35HT;BETFAIR_OV45HT;BETFAIR_UN45HT;BETFAIR_AH_M_4_1;BETFAIR_AH_M_4_2;BETFAIR_AH_M_375_1;BETFAIR_AH_M_375_2;BETFAIR_AH_M_35_1;BETFAIR_AH_M_35_2;BETFAIR_AH_M_325_1;BETFAIR_AH_M_325_2;BETFAIR_AH_M_3_1;BETFAIR_AH_M_3_2;BETFAIR_AH_M_275_1;BETFAIR_AH_M_275_2;BETFAIR_AH_M_25_1;BETFAIR_AH_M_25_2;BETFAIR_AH_M_225_1;BETFAIR_AH_M_225_2;BETFAIR_AH_M_2_1;BETFAIR_AH_M_2_2;BETFAIR_AH_M_175_1;BETFAIR_AH_M_175_2;BETFAIR_AH_M_15_1;BETFAIR_AH_M_15_2;BETFAIR_AH_M_125_1;BETFAIR_AH_M_125_2;BETFAIR_AH_M_1_1;BETFAIR_AH_M_1_2;BETFAIR_AH_M_075_1;BETFAIR_AH_M_075_2;BETFAIR_AH_M_05_1;BETFAIR_AH_M_05_2;BETFAIR_AH_M_025_1;BETFAIR_AH_M_025_2;BETFAIR_AH_0_1;BETFAIR_AH_0_2;BETFAIR_AH_P_025_1;BETFAIR_AH_P_025_2;BETFAIR_AH_P_05_1;BETFAIR_AH_P_05_2;BETFAIR_AH_P_075_1;BETFAIR_AH_P_075_2;BETFAIR_AH_P_1_1;BETFAIR_AH_P_1_2;BETFAIR_AH_P_125_1;BETFAIR_AH_P_125_2;BETFAIR_AH_P_15_1;BETFAIR_AH_P_15_2;BETFAIR_AH_P_175_1;BETFAIR_AH_P_175_2;BETFAIR_AH_P_2_1;BETFAIR_AH_P_2_2;BETFAIR_AH_P_225_1;BETFAIR_AH_P_225_2;BETFAIR_AH_P_25_1;BETFAIR_AH_P_25_2;BETFAIR_AH_P_275_1;BETFAIR_AH_P_275_2;BETFAIR_AH_P_3_1;BETFAIR_AH_P_3_2;BETFAIR_AH_P_325_1;BETFAIR_AH_P_325_2;BETFAIR_AH_P_35_1;BETFAIR_AH_P_35_2;BETFAIR_AH_P_375_1;BETFAIR_AH_P_375_2;BETFAIR_AH_P_4_1;BETFAIR_AH_P_4_2;BETFAIR_AH_M_4_1_HT;BETFAIR_AH_M_4_2_HT;BETFAIR_AH_M_375_1_HT;BETFAIR_AH_M_375_2_HT;BETFAIR_AH_M_35_1_HT;BETFAIR_AH_M_35_2_HT;BETFAIR_AH_M_325_1_HT;BETFAIR_AH_M_325_2_HT;BETFAIR_AH_M_3_1_HT;BETFAIR_AH_M_3_2_HT;BETFAIR_AH_M_275_1_HT;BETFAIR_AH_M_275_2_HT;BETFAIR_AH_M_25_1_HT;BETFAIR_AH_M_25_2_HT;BETFAIR_AH_M_225_1_HT;BETFAIR_AH_M_225_2_HT;BETFAIR_AH_M_2_1_HT;BETFAIR_AH_M_2_2_HT;BETFAIR_AH_M_175_1_HT;BETFAIR_AH_M_175_2_HT;BETFAIR_AH_M_15_1_HT;BETFAIR_AH_M_15_2_HT;BETFAIR_AH_M_125_1_HT;BETFAIR_AH_M_125_2_HT;BETFAIR_AH_M_1_1_HT;BETFAIR_AH_M_1_2_HT;BETFAIR_AH_M_075_1_HT;BETFAIR_AH_M_075_2_HT;BETFAIR_AH_M_05_1_HT;BETFAIR_AH_M_05_2_HT;BETFAIR_AH_M_025_1_HT;BETFAIR_AH_M_025_2_HT;BETFAIR_AH_0_1_HT;BETFAIR_AH_0_2_HT;BETFAIR_AH_P_025_1_HT;BETFAIR_AH_P_025_2_HT;BETFAIR_AH_P_05_1_HT;BETFAIR_AH_P_05_2_HT;BETFAIR_AH_P_075_1_HT;BETFAIR_AH_P_075_2_HT;BETFAIR_AH_P_1_1_HT;BETFAIR_AH_P_1_2_HT;BETFAIR_AH_P_125_1_HT;BETFAIR_AH_P_125_2_HT;BETFAIR_AH_P_15_1_HT;BETFAIR_AH_P_15_2_HT;BETFAIR_AH_P_175_1_HT;BETFAIR_AH_P_175_2_HT;BETFAIR_AH_P_2_1_HT;BETFAIR_AH_P_2_2_HT;BETFAIR_AH_P_225_1_HT;BETFAIR_AH_P_225_2_HT;BETFAIR_AH_P_25_1_HT;BETFAIR_AH_P_25_2_HT;BETFAIR_AH_P_275_1_HT;BETFAIR_AH_P_275_2_HT;BETFAIR_AH_P_3_1_HT;BETFAIR_AH_P_3_2_HT;BETFAIR_AH_P_325_2_HT;BETFAIR_AH_P_325_1_HT;BETFAIR_AH_P_35_1_HT;BETFAIR_AH_P_35_2_HT;BETFAIR_AH_P_375_1_HT;BETFAIR_AH_P_375_2_HT;BETFAIR_AH_P_4_1_HT;BETFAIR_AH_P_4_2_HT;BETFAIR_EH_M_4_1;BETFAIR_EH_M_4_X;BETFAIR_EH_M_4_2;BETFAIR_EH_M_3_1;BETFAIR_EH_M_3_X;BETFAIR_EH_M_3_2;BETFAIR_EH_M_2_1;BETFAIR_EH_M_2_X;BETFAIR_EH_M_2_2;BETFAIR_EH_M_1_1;BETFAIR_EH_M_1_X;BETFAIR_EH_M_1_2;BETFAIR_EH_P_1_1;BETFAIR_EH_P_1_X;BETFAIR_EH_P_1_2;BETFAIR_EH_P_2_1;BETFAIR_EH_P_2_X;BETFAIR_EH_P_2_2;BETFAIR_EH_P_3_1;BETFAIR_EH_P_3_X;BETFAIR_EH_P_3_2;BETFAIR_EH_P_4_1;BETFAIR_EH_P_4_X;BETFAIR_EH_P_4_2;BETFAIR_EH_M_4_1_HT;BETFAIR_EH_M_4_X_HT;BETFAIR_EH_M_4_2_HT;BETFAIR_EH_M_3_1_HT;BETFAIR_EH_M_3_X_HT;BETFAIR_EH_M_3_2_HT;BETFAIR_EH_M_2_1_HT;BETFAIR_EH_M_2_X_HT;BETFAIR_EH_M_2_2_HT;BETFAIR_EH_M_1_1_HT;BETFAIR_EH_M_1_X_HT;BETFAIR_EH_M_1_2_HT;BETFAIR_EH_P_1_1_HT;BETFAIR_EH_P_1_X_HT;BETFAIR_EH_P_1_2_HT;BETFAIR_EH_P_2_1_HT;BETFAIR_EH_P_2_X_HT;BETFAIR_EH_P_2_2_HT;BETFAIR_EH_P_3_1_HT;BETFAIR_EH_P_3_X_HT;BETFAIR_EH_P_3_2_HT;BETFAIR_EH_P_4_1_HT;BETFAIR_EH_P_4_X_HT;BETFAIR_EH_P_4_2_HT;BETFAIR_DC_1X;BETFAIR_DC_12;BETFAIR_DC_X2;BETFAIR_DC_1X_HT;BETFAIR_DC_12_HT;BETFAIR_DC_X2_HT;BETFAIR_HT_FT_11;BETFAIR_HT_FT_1X;BETFAIR_HT_FT_12;BETFAIR_HT_FT_X1;BETFAIR_HT_FT_XX;BETFAIR_HT_FT_X2;BETFAIR_HT_FT_21;BETFAIR_HT_FT_2X;BETFAIR_HT_FT_22;BETFAIR_CS_00;BETFAIR_CS_01;BETFAIR_CS_02;BETFAIR_CS_10;BETFAIR_CS_11;BETFAIR_CS_12;BETFAIR_CS_20;BETFAIR_CS_21;BETFAIR_CS_22;BETFAIR_CS_30;BETFAIR_CS_31;BETFAIR_CS_32;BETFAIR_CS_00_HT;BETFAIR_CS_01_HT;BETFAIR_CS_02_HT;BETFAIR_CS_10_HT;BETFAIR_CS_11_HT;BETFAIR_CS_12_HT;BETFAIR_CS_20_HT;BETFAIR_CS_21_HT;BETFAIR_CS_22_HT;BETFAIR_CS_30_HT;BETFAIR_CS_31_HT;BETFAIR_CS_32_HT;BETFAIR_BTTS_Y;BETFAIR_BTTS_N;BETFAIR_BTTS_Y_HT;BETFAIR_BTTS_N_HT;CV_HDA_BETFAIR;CV_HDA_M_BETFAIR;CV_HDA_A_BETFAIR;CV_HDA_P_BETFAIR;CV_HDA_D_BETFAIR;CV_HDA_O_BETFAIR;CV_HDA_S_BETFAIR
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;hhKnR0si;1706104800;2024-01-24;14:00;2024-01-24;14:00;2024-01-24;11:00;SCHEDULED;SCHEDULED;;-1;hr3HR5OR;O. Ljubljana (Slo);GrLjfV3M;Ludogorets (Bul);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;S6C5vRgH;1706104800;2024-01-24;14:00;2024-01-24;14:00;2024-01-24;11:00;SCHEDULED;SCHEDULED;;-1;E5OOzgs4;Levski Sofia (Bul);O6WfP8iT;Tuzla City (Bih);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;YiHMX57E;1706104800;2024-01-24;14:00;2024-01-24;14:00;2024-01-24;11:00;SCHEDULED;SCHEDULED;;-1;SKAE94nJ;Krylya Sovetov (Rus);4OH42xsn;KF Gostivar (Mkd);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;80ASjheO;1706103000;2024-01-24;13:30;2024-01-24;13:30;2024-01-24;10:30;SCHEDULED;SCHEDULED;;-1;rahR6oRe;SD Family (Kaz);8UZllfjA;2Drots (Rus);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;ryKaG2SE;1706115600;2024-01-24;17:00;2024-01-24;17:00;2024-01-24;14:00;SCHEDULED;SCHEDULED;;-1;fFVSJMQl;Mlada Boleslav B (Cze);zTdixlVL;Prepere (Cze);2.8;4.5;1.87;3.1;2.75;2.4;;;;;;;1.01;11.0;1.14;4.8;1.5;2.4;2.2;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;12.0;13.0;8.0;8.0;6.0;15.0;12.0;3.2;36.0;21.0;17.0;23.0;9.5;9.0;23.0;11.0;8.5;36.0;15.0;13.0;;;;;;;;;;;;;1.2;4.0;;;0.3562455951081625;0.3446356543585317;0.3839670046076656;0.3820947698727955;0.3839670046076656;0.3656490751782497;0.3732169104266087
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;jHLL4pLH;1706106600;2024-01-24;14:30;2024-01-24;14:30;2024-01-24;11:30;SCHEDULED;SCHEDULED;;-1;CrVUWAl8;Warta Poznan (Pol);2m6zvQp5;LNZ Cherkasy (Ukr);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;zgqn1WMA;1706115600;2024-01-24;17:00;2024-01-24;17:00;2024-01-24;14:00;SCHEDULED;SCHEDULED;;-1;632P4ana;Neusiedl (Aut);6TgEwp17;Halbturn (Aut);1.15;6.0;12.0;1.53;3.0;8.0;;;;;;;1.05;8.0;1.29;3.3;1.75;1.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.62;18.0;67.0;4.2;11.0;21.0;15.0;21.0;17.0;29.0;46.0;76.0;9.5;13.0;29.0;7.0;7.5;15.0;7.5;8.0;15.0;;;;;;;;;;;;;1.65;2.1;;;0.6952135339649362;0.9449284019748627;1.0579089717762051;1.082252344562625;1.0579089717762051;1.0364521891225151;1.027645660556284
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;QVw7iqba;1706130000;2024-01-24;21:00;2024-01-24;21:00;2024-01-24;18:00;SCHEDULED;SCHEDULED;;-1;pCMG6CNp;Barcelona SC (Ecu);vZraQYnO;New York City (Usa);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;EPPI1SW0;1706115600;2024-01-24;17:00;2024-01-24;17:00;2024-01-24;14:00;SCHEDULED;SCHEDULED;;-1;MTVdoDu8;Schalke II (Ger);h4Rjaci1;Schonnebeck (Ger);1.2;6.0;8.5;1.57;3.1;6.5;;;;;;;1.03;9.0;1.17;4.5;1.57;2.25;2.25;1.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.73;15.0;46.0;4.5;11.0;17.0;14.0;19.0;13.0;41.0;51.0;67.0;13.0;13.0;23.0;9.5;8.0;13.0;9.5;8.0;12.0;;;;;;;;;;;;;1.4;2.75;;;0.5788123471508958;0.8762275388891084;0.9793131316995917;1.0005634707504645;0.9793131316995917;0.9581443822653861;0.9521276629886377
World;Club Friendly Women;8_IJ8QY4In;GtWqcPLN;lSYpdFqB;02JmsShf;1706115600;2024-01-24;17:00;2024-01-24;17:00;2024-01-24;14:00;SCHEDULED;SCHEDULED;;-1;6BR4ZNad;DVTK W (Hun);Mac9EJfA;Lokomotiva Kosice W (Svk);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Friendly International Women;8_QTSAtekc;b5LldqyU;I1wkeZbH;CW94wHv2;1706097600;2024-01-24;12:00;2024-01-24;12:00;2024-01-24;09:00;LIVE;SECOND_HALF;1706101349;;4z23TVa4;Portugal U17 W;bPen8Yh1;Ireland U17 W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;MZrUfKJG;1706140800;2024-01-25;00:00;2024-01-25;00:00;2024-01-24;21:00;SCHEDULED;SCHEDULED;;-1;hWejMZ6h;Coquimbo (Chi);Qe432hiO;U. Catolica (Chi);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;OtxVXeyq;1706103000;2024-01-24;13:30;2024-01-24;13:30;2024-01-24;10:30;SCHEDULED;SCHEDULED;;-1;KK7VWueJ;Fakel Voronezh (Rus);vP5HUcK5;Koper (Slo);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;Y7k7WQtD;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;SCHEDULED;SCHEDULED;;-1;zgn8Nuc2;Vohwinkel (Ger);lGbW7Geh;Hilden (Ger);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;2ozXL29e;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;SCHEDULED;SCHEDULED;;-1;S86pnfnP;Staaken (Ger);rJJjCPrT;Spandauer (Ger);1.3;5.0;6.0;1.73;2.75;5.5;;;;;1.0;19.0;1.06;7.5;1.3;3.2;1.85;1.85;3.0;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.91;14.0;41.0;4.33;9.0;14.0;14.0;15.0;12.0;23.0;26.0;51.0;10.0;9.5;17.0;8.0;7.0;12.0;9.5;8.0;13.0;;;;;;;;;;;;;1.45;2.55;;;0.4930611121969531;0.7303381413651777;0.8295892221148045;0.8475156546150745;0.8295892221148045;0.8063000331504838;0.8032419462915604
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;fs4FlMwh;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;SCHEDULED;SCHEDULED;;-1;hGTR35Xk;Spelle-Venhaus (Ger);xdpkXuyR;Holthausen-Biene (Ger);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;0p2Vkm7s;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;FINISHED;CANCELED;;-1;UkAcGt7P;Skive (Den);j5muNOmD;SC Weiche-08 (Ger);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;lrWSMrfk;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;SCHEDULED;SCHEDULED;;-1;tvibrVv1;Pesch (Ger);ITSyINCQ;Bergisch Gladbach (Ger);4.2;4.33;1.55;4.33;2.5;2.1;;;;;1.01;17.0;1.08;6.5;1.36;2.88;2.0;1.73;3.3;1.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;13.0;15.0;10.0;7.0;4.5;26.0;13.0;2.5;17.0;10.0;9.5;17.0;7.5;7.0;23.0;12.0;9.5;61.0;23.0;21.0;;;;;;;;;;;;;1.4;2.75;;;0.38123904145186294;0.5212683486225019;0.5807989718912182;0.5871900433983362;0.5807989718912182;0.5625425652616717;0.5650844904916698
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;t2QPDlUH;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;SCHEDULED;SCHEDULED;;-1;nuvpzvTD;Lohne (Ger);2NveWCnn;VfL Oldenburg (Ger);1.62;4.0;4.2;2.0;2.5;4.33;;;;;1.0;17.0;1.08;6.5;1.36;2.88;2.0;1.73;3.3;1.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;12.0;26.0;4.5;7.0;10.0;14.0;13.0;7.0;19.0;19.0;26.0;10.0;8.0;13.0;9.5;7.0;9.5;13.0;9.5;13.0;;;;;;;;;;;;;1.4;2.75;;;0.3580237210217118;0.4776978101705462;0.5280372178560665;0.5325490273241814;0.5280372178560667;0.5117494784264393;0.5147837409745107
World;Club Friendly;8_Ox0MZaDH;jLHytAWF;82QuV9md;2iLujVXl;1706121000;2024-01-24;18:30;2024-01-24;18:30;2024-01-24;15:30;SCHEDULED;SCHEDULED;;-1;nPPTdyyS;Kriens (Sui);Mydew567;Wettswil-Bonstetten (Sui);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
